time_id,data_id,system.code,station.code,date,time,depth (m),T (C),SC (uS/cm),pH,DOx (mg/L),Tn (NTU),ORP (mV),Chl (ug/L)
1130103,1309732,ONR,B211,7/15/2008,21:01:00,2.6,24.81,371,7.76,6.69,1.6,,4.4
1130104,1309733,ONR,B211,7/15/2008,23:01:00,2.6,24.7,374,7.69,5.43,1.4,,2.7
1130106,1309735,ONR,B211,7/16/2008,1:01:00,2.6,24.73,374,7.67,5.99,1.3,,3.1
1130107,1309736,ONR,B211,7/16/2008,3:01:00,2.6,24.77,366,7.69,6.39,1.3,,2.9
1130109,1309738,ONR,B211,7/16/2008,5:01:00,2.6,24.69,374,7.63,5.83,1.2,,2.9
1130111,1309740,ONR,B211,7/16/2008,7:01:00,2.6,24.66,375,7.63,5.68,1.2,,1.9
1130113,1309742,ONR,B211,7/16/2008,9:01:00,2.6,24.6,369,7.64,5.76,1.4,,1.8
1130732,1310386,ONR,B211,7/16/2008,11:01:00,2.6,24.63,372,7.6,6.12,1.5,,2.9
1130734,1310388,ONR,B211,7/16/2008,13:01:00,2.6,24.78,367,7.66,6.44,1.2,,2.2
1130736,1310390,ONR,B211,7/16/2008,15:01:00,2.6,24.76,369,7.66,6.6,1.3,,3.4
1130738,1310392,ONR,B211,7/16/2008,17:01:00,2.5,24.94,367,7.73,6.88,1.4,,3.6
1130740,1310394,ONR,B211,7/16/2008,19:01:00,2.6,25.07,363,7.84,7.41,1.3,,4
1130742,1310396,ONR,B211,7/16/2008,21:01:00,2.6,25.04,365,7.8,7.17,1.5,,4
1130744,1310398,ONR,B211,7/16/2008,23:01:00,2.6,24.86,363,7.74,6.82,1.3,,4.4
1130746,1310400,ONR,B211,7/17/2008,1:01:00,2.6,24.98,357,7.75,6.68,1.3,,4.1
1130747,1310401,ONR,B211,7/17/2008,3:01:00,2.6,24.95,358,7.71,6.14,1.1,,3.1
1130749,1310403,ONR,B211,7/17/2008,5:01:00,2.6,24.79,367,7.63,5.93,1.5,,3.3
1130751,1310405,ONR,B211,7/17/2008,7:01:00,2.6,24.72,368,7.61,5.5,1.1,,3.2
1130753,1310407,ONR,B211,7/17/2008,9:01:00,2.6,24.71,382,7.51,4.94,1.2,,1.8
1131454,1311152,ONR,B211,7/17/2008,11:01:00,2.6,24.95,365,7.65,5.6,1.3,,3.1
1131456,1311154,ONR,B211,7/17/2008,13:01:00,2.6,24.66,377,7.51,5.38,1.3,,1.7
1131458,1311156,ONR,B211,7/17/2008,15:01:00,2.6,24.96,367,7.64,5.29,1.3,,2.8
1131460,1311158,ONR,B211,7/17/2008,17:01:00,2.5,25.05,362,7.76,6.35,1.2,,2.9
1131462,1311160,ONR,B211,7/17/2008,19:01:00,2.5,25.18,350,7.87,7.33,1.2,,2.3
1131463,1311161,ONR,B211,7/17/2008,21:01:00,2.5,25.17,352,7.8,6.03,1.5,,3.6
1131465,1311163,ONR,B211,7/17/2008,23:01:00,2.5,25.04,354,7.75,6.04,1.6,,4.1
1131467,1311165,ONR,B211,7/18/2008,1:01:00,2.5,25.03,353,7.69,5.13,1.4,,3.1
1131468,1311166,ONR,B211,7/18/2008,3:01:00,2.5,25.24,348,7.79,5.95,1.3,,3.6
1131471,1311169,ONR,B211,7/18/2008,5:01:00,2.5,25.16,353,7.74,5.91,1.4,,4
1131474,1311172,ONR,B211,7/18/2008,7:01:00,2.5,25.12,354,7.66,5.66,2.1,,3.1
1131475,1311173,ONR,B211,7/18/2008,9:01:00,2.5,25.23,353,7.67,6.47,1.3,,2.3
1131993,1312453,ONR,B211,7/18/2008,11:01:00,2.5,25.16,357,7.66,7.06,1.3,,3.3
1131995,1312456,ONR,B211,7/18/2008,13:01:00,2.5,25.28,350,7.74,7.32,1.7,,3.3
1131998,1312458,ONR,B211,7/18/2008,15:01:00,2.5,25.55,349,7.77,7.36,1.3,,3.5
1132000,1312459,ONR,B211,7/18/2008,17:01:00,2.5,25.65,363,7.8,7.27,1.4,,4.7
1132002,1312462,ONR,B211,7/18/2008,19:01:00,2.5,25.54,359,7.76,6.9,1.5,,3.6
1132004,1312464,ONR,B211,7/18/2008,21:01:00,2.5,25.44,356,7.78,7.02,1.6,,3.4
1132005,1312465,ONR,B211,7/18/2008,23:01:00,2.5,25.58,353,7.82,6.65,1.4,,4.5
1132007,1312467,ONR,B211,7/19/2008,1:01:00,2.5,25.57,355,7.83,7.09,1.6,,5
1132009,1312469,ONR,B211,7/19/2008,3:01:00,2.5,25.52,357,7.84,7.19,1.7,,4.6
1132011,1312471,ONR,B211,7/19/2008,5:01:00,2.5,25.6,352,7.9,7.26,1.7,,4.4
1132012,1312472,ONR,B211,7/19/2008,7:01:00,2.5,25.57,357,7.83,6.8,1.3,,4.5
1132014,1312474,ONR,B211,7/19/2008,9:01:00,2.5,25.76,351,7.89,7.64,1.5,,2.8
1132785,1313205,ONR,B211,7/19/2008,11:01:00,2.5,25.84,348,7.98,7.98,1.4,,4
1132786,1313206,ONR,B211,7/19/2008,13:01:00,2.5,26.14,343,8.07,8.17,1.5,,4.9
1132787,1313207,ONR,B211,7/19/2008,15:01:00,2.5,26.19,346,8.1,8.57,1.3,,4.5
1132788,1313208,ONR,B211,7/19/2008,17:01:00,2.5,26.19,348,8.12,8.04,1.5,,5.3
1132789,1313209,ONR,B211,7/19/2008,19:01:00,2.5,26.3,347,8.22,8.87,1.9,,6
1132792,1313212,ONR,B211,7/19/2008,21:01:00,2.5,26.2,346,8.14,8.64,1.8,,5.6
1132794,1313214,ONR,B211,7/19/2008,23:01:00,2.5,26.38,348,8.18,8.32,1.7,,5
1132798,1313218,ONR,B211,7/20/2008,1:01:00,2.5,26.18,359,7.99,7.31,1.9,,4.9
1132799,1313219,ONR,B211,7/20/2008,3:01:00,2.5,26.23,358,7.99,7.14,1.6,,5
1132800,1313220,ONR,B211,7/20/2008,5:01:00,2.5,26.21,359,7.98,6.95,1.4,,4.6
1132801,1313221,ONR,B211,7/20/2008,7:01:00,2.5,26.42,348,8.1,7.04,1.5,,5.2
1132802,1313222,ONR,B211,7/20/2008,9:01:00,2.5,26.37,345,8.09,7.13,1.1,,2.4
1134191,1315011,ONR,B211,7/20/2008,11:01:00,2.5,26.32,347,8.07,7.22,1.2,,3.3
1134194,1315013,ONR,B211,7/20/2008,13:01:00,2.5,26.36,345,8.07,7.59,1.3,,3.6
1134196,1315015,ONR,B211,7/20/2008,15:01:00,2.4,26.31,351,7.99,7.88,1.6,,2.9
1134198,1315018,ONR,B211,7/20/2008,17:01:00,2.5,26.38,346,7.99,7.72,1.5,,1.5
1134200,1315019,ONR,B211,7/20/2008,19:01:00,2.5,26.18,363,7.83,7.11,1.7,,1.6
1134202,1315021,ONR,B211,7/20/2008,21:01:00,2.5,26,369,7.73,6.98,1.5,,3.6
1134203,1315022,ONR,B211,7/20/2008,23:01:00,2.5,26.13,354,7.88,5.57,1.4,,3.4
1134211,1315029,ONR,B211,7/21/2008,1:01:00,2.5,26.05,354,7.91,7.39,1.3,,1.8
1134213,1315032,ONR,B211,7/21/2008,3:01:00,2.5,25.93,350,7.91,7.65,1.3,,2.7
1134215,1315034,ONR,B211,7/21/2008,7:01:00,2.4,25.68,360,7.75,6.96,1.6,,1.7
1134217,1315036,ONR,B211,7/21/2008,9:01:00,2.5,25.65,354,7.8,6.97,2,,1.2
1134218,1315037,ONR,B211,7/21/2008,11:01:00,2.5,25.79,351,7.86,7.25,1.6,,3.1
1134219,1315038,ONR,B211,7/21/2008,13:01:00,2.5,25.69,353,7.86,7.21,1.7,,1.8
1134220,1315039,ONR,B211,7/21/2008,15:01:00,2.4,25.95,357,7.86,7.26,1.7,,2.8
1134222,1315042,ONR,B211,7/21/2008,17:01:00,2.4,25.77,358,7.83,7.1,1.6,,1.9
1134225,1315044,ONR,B211,7/21/2008,19:01:00,2.4,25.86,354,7.86,7.29,1.7,,2.1
1134227,1315046,ONR,B211,7/21/2008,21:01:00,2.4,25.85,354,7.87,7.33,1.7,,1.2
1134228,1315047,ONR,B211,7/21/2008,23:01:00,2.5,25.82,356,7.88,7.38,1.7,,1.5
1134229,1315048,ONR,B211,7/22/2008,1:01:00,2.5,25.72,349,7.85,7.12,1.8,,1.2
1134230,1315049,ONR,B211,7/22/2008,3:01:00,2.5,25.56,348,7.84,7.27,1.5,,1.9
1134231,1315050,ONR,B211,7/22/2008,5:01:00,2.5,25.37,348,7.81,7.02,1.5,,1.9
1134232,1315051,ONR,B211,7/22/2008,7:01:00,2.5,25.21,347,7.78,7.09,1.5,,1.4
1134233,1315052,ONR,B211,7/22/2008,9:01:00,2.5,25.13,346,7.79,7.04,1.7,,1.4
1134996,1315828,ONR,B211,7/22/2008,11:01:00,2.5,25.12,344,7.82,7.26,1.7,,2.5
1134998,1315830,ONR,B211,7/22/2008,13:01:00,2.4,25.17,344,7.8,8.74,1.7,,2.5
1135000,1315832,ONR,B211,7/22/2008,15:01:00,2.4,25.24,343,7.88,8.84,1.6,,2.7
1135002,1315834,ONR,B211,7/22/2008,17:01:00,2.4,25.22,341,7.91,8.74,1.2,,2.2
1135004,1315836,ONR,B211,7/22/2008,19:01:00,2.4,25.31,340,7.94,8.7,1.4,,2.9
1135005,1315837,ONR,B211,7/22/2008,21:01:00,2.4,25.21,339,7.93,8.53,1.7,,2.4
1135007,1315839,ONR,B211,7/22/2008,23:01:00,2.4,25.11,339,7.89,8.39,1.8,,2.2
1135012,1315844,ONR,B211,7/23/2008,1:01:00,2.4,25,339,7.87,8.26,1.8,,2.8
1135014,1315846,ONR,B211,7/23/2008,3:01:00,2.4,24.89,339,7.81,8.12,1.6,,3.2
1135015,1315847,ONR,B211,7/23/2008,5:01:00,2.4,24.71,337,7.72,7.95,2.3,,2.9
1135016,1315848,ONR,B211,7/23/2008,7:01:00,2.4,24.54,336,7.77,7.96,2.2,,2.4
1135017,1315849,ONR,B211,7/23/2008,9:01:00,2.4,24.57,338,7.77,7.84,2,,2.3
1135647,1316813,ONR,B211,7/23/2008,11:01:00,2.4,24.58,338,7.78,7.81,2.3,,2.9
1135648,1316814,ONR,B211,7/23/2008,13:01:00,2.3,24.59,339,7.81,7.98,2.5,,2.1
1135650,1316816,ONR,B211,7/23/2008,15:01:00,2.3,24.72,337,7.83,7.5,2.6,,2.3
1135653,1316819,ONR,B211,7/23/2008,17:01:00,2.4,24.66,338,7.8,7.48,2.5,,3.8
1135655,1316821,ONR,B211,7/23/2008,19:01:00,2.4,24.57,338,7.77,7.21,2.4,,3.1
1135657,1316823,ONR,B211,7/23/2008,21:01:00,2.4,24.48,335,7.79,7.25,2.5,,3
1135660,1316826,ONR,B211,7/24/2008,1:01:00,2.4,24.31,333,7.79,7.17,2.2,,2.3
1135662,1316828,ONR,B211,7/24/2008,3:01:00,2.4,24.31,334,7.8,7.2,2.2,,2.6
1135665,1316831,ONR,B211,7/24/2008,5:01:00,2.4,24.37,336,7.79,7.19,2.5,,2.5
1135667,1316833,ONR,B211,7/24/2008,7:01:00,2.4,24.37,338,7.8,7.16,2.3,,2.8
1135668,1316834,ONR,B211,7/24/2008,9:01:00,2.4,24.38,339,7.74,7.1,2.5,,2.8
1136294,1317494,ONR,B211,7/24/2008,13:01:00,2.3,24.36,338,7.77,7.12,2.6,,2.5
1136295,1317495,ONR,B211,7/24/2008,15:01:00,2.3,24.24,336,7.85,7.18,2.3,,2.5
1136297,1317497,ONR,B211,7/24/2008,17:01:00,2.3,24.15,335,7.7,6.9,2.7,,3
1136299,1317499,ONR,B211,7/24/2008,19:01:00,2.4,24.08,332,7.69,6.94,3.2,,3
1136301,1317501,ONR,B211,7/24/2008,21:01:00,2.4,24.04,332,7.7,7,3.2,,2.6
1136303,1317503,ONR,B211,7/24/2008,23:01:00,2.3,24.02,331,7.77,7.18,2.8,,2.8
1136304,1317504,ONR,B211,7/25/2008,3:01:00,2.4,23.76,332,7.69,6.9,4.4,,3.1
1136305,1317505,ONR,B211,7/25/2008,5:01:00,2.4,23.63,330,7.65,6.73,4.7,,2.3
1136306,1317506,ONR,B211,7/25/2008,9:01:00,2.3,23.38,331,7.56,6.49,4.3,,3
1137053,1318271,ONR,B211,7/25/2008,11:01:00,2.3,23.46,332,7.58,6.6,3.5,,3.6
1137054,1318273,ONR,B211,7/25/2008,13:01:00,2.4,23.62,332,7.63,7.15,4,,3.2
1137056,1318275,ONR,B211,7/25/2008,15:01:00,2.2,23.91,332,7.77,7.69,4.7,,3.2
1137058,1318277,ONR,B211,7/25/2008,17:01:00,2.2,24.12,333,7.86,7.7,3.3,,2.9
1137059,1318278,ONR,B211,7/25/2008,19:01:00,2.2,24.17,332,7.91,7.7,3.6,,3.1
1137060,1318279,ONR,B211,7/25/2008,21:01:00,2.2,24.23,332,7.92,7.75,4.5,,2.4
1137061,1318280,ONR,B211,7/25/2008,23:01:00,2.1,24.23,333,7.95,7.8,6.5,,3.4
1137065,1318284,ONR,B211,7/26/2008,1:01:00,2.2,24.15,333,7.9,7.62,6.1,,3
1137067,1318286,ONR,B211,7/26/2008,3:01:00,2.1,24.05,333,7.87,7.47,5.6,,3
1137068,1318287,ONR,B211,7/26/2008,5:01:00,2.2,23.97,333,7.85,7.38,6.7,,3.7
1137070,1318289,ONR,B211,7/26/2008,7:01:00,2.2,23.92,332,7.82,7.3,8.1,,4.2
1137072,1318291,ONR,B211,7/26/2008,9:01:00,2.2,23.92,331,7.84,7.35,7.1,,3.3
1137546,1318796,ONR,B211,7/26/2008,11:01:00,2.2,24,331,7.86,7.49,7.8,,3
1137549,1318799,ONR,B211,7/26/2008,13:01:00,2.2,24.09,331,7.92,7.69,3.3,,3.2
1137551,1318801,ONR,B211,7/26/2008,15:01:00,2.2,24.13,331,8,7.88,2.9,,2.7
1137553,1318804,ONR,B211,7/26/2008,17:01:00,2.2,24.22,332,8,7.93,3.7,,3
1137556,1318806,ONR,B211,7/26/2008,19:01:00,2.2,24.3,332,8.03,8.02,3.5,,2.8
1137557,1318807,ONR,B211,7/26/2008,21:01:00,2.2,24.31,332,8.02,8.01,4.4,,2.8
1137558,1318808,ONR,B211,7/26/2008,23:01:00,2.2,24.32,332,8.04,8.03,3.8,,2.5
1137562,1318812,ONR,B211,7/27/2008,1:01:00,2.2,24.27,332,8.02,7.94,4.9,,2.4
1137564,1318814,ONR,B211,7/27/2008,3:01:00,2.3,24.21,331,7.97,7.79,4,,2.7
1137566,1318817,ONR,B211,7/27/2008,5:01:00,2.3,24.14,331,7.96,7.72,4.6,,2.5
1137568,1318818,ONR,B211,7/27/2008,7:01:00,2.2,24.05,331,7.95,7.62,4.8,,1.9
1137569,1318819,ONR,B211,7/27/2008,9:01:00,2.2,23.98,332,7.9,7.53,5.2,,2.8
1138013,1319253,ONR,B211,7/27/2008,11:01:00,2.2,24.07,331,7.97,7.69,3.8,,8.8
1138015,1319254,ONR,B211,7/27/2008,13:01:00,2.1,24.25,331,8.01,7.91,3.2,,3.1
1138017,1319257,ONR,B211,7/27/2008,15:01:00,2.3,24.47,331,8.03,8.01,2.7,,3
1138018,1319258,ONR,B211,7/27/2008,17:01:00,2.4,24.57,331,8.09,8.2,2.7,,2.2
1138020,1319260,ONR,B211,7/27/2008,19:01:00,2.3,24.67,331,8.1,8.31,2.6,,2.8
1138022,1319262,ONR,B211,7/27/2008,21:01:00,2.4,24.69,331,8.1,8.33,3.1,,2.5
1138024,1319264,ONR,B211,7/27/2008,23:01:00,2.4,24.63,331,8.07,8.17,3.6,,2.8
1138026,1319266,ONR,B211,7/28/2008,1:01:00,2.4,24.61,333,8.07,8.24,3.7,,3.1
1138027,1319267,ONR,B211,7/28/2008,3:01:00,2.4,24.53,336,8.03,8.14,3.6,,3.4
1138028,1319268,ONR,B211,7/28/2008,5:01:00,2.4,24.48,338,8.04,8.1,3.1,,2.9
1138029,1319269,ONR,B211,7/28/2008,6:39:00,1.9,24.59,699,7.88,7.49,27.9,,7.1
1138031,1319271,ONR,B211,7/28/2008,7:01:00,2.4,24.42,340,8.01,7.98,3,,3.1
1138033,1319273,ONR,B211,7/28/2008,9:01:00,2.4,24.37,340,7.98,7.86,3.6,,2.7
1138742,1319999,ONR,B211,7/28/2008,11:01:00,2.4,24.46,338,7.95,7.88,3.6,,3.2
1138744,1320001,ONR,B211,7/28/2008,13:01:00,2.4,24.58,338,8.04,8.12,2.9,,3
1138746,1320003,ONR,B211,7/28/2008,15:01:00,2.4,24.94,340,8.18,8.57,2.8,,3.5
1138748,1320005,ONR,B211,7/28/2008,17:01:00,2.4,24.91,339,8.18,8.58,2.5,,3.1
1138749,1320006,ONR,B211,7/28/2008,19:01:00,2.4,24.92,338,8.18,8.58,4.9,,2.9
1138752,1320009,ONR,B211,7/28/2008,21:01:00,2.4,24.86,338,8.14,8.43,3,,3.5
1138754,1320011,ONR,B211,7/28/2008,23:01:00,2.4,24.86,337,8.18,8.6,3.1,,3
1138756,1320013,ONR,B211,7/29/2008,1:01:00,2.4,24.74,336,8.12,8.34,2.9,,3
1138758,1320015,ONR,B211,7/29/2008,3:01:00,2.4,24.65,337,8.06,8.12,2.5,,3.4
1138760,1320017,ONR,B211,7/29/2008,5:01:00,2.4,24.56,336,8.03,8.02,4,,3.2
1138762,1320019,ONR,B211,7/29/2008,7:01:00,2.4,24.46,338,8,7.91,4.2,,2.6
1138763,1320020,ONR,B211,7/29/2008,9:01:00,2.4,24.4,335,8,7.9,3.9,,3.2
1139341,1320746,ONR,B211,7/29/2008,11:01:00,2.4,24.44,343,8.03,8.04,3.7,,2.7
1139343,1320748,ONR,B211,7/29/2008,13:01:00,2.4,24.66,343,8.09,8.35,3.2,,3.4
1139345,1320750,ONR,B211,7/29/2008,15:01:00,2.4,24.59,345,8.06,8.31,3,,3.7
1139347,1320752,ONR,B211,7/29/2008,17:01:00,2.4,24.67,346,8.07,8.32,2.6,,3.2
1139349,1320754,ONR,B211,7/29/2008,19:01:00,2.4,24.72,350,8.07,8.47,4.2,,3.2
1139351,1320756,ONR,B211,7/29/2008,21:01:00,2.4,24.79,350,8.07,8.43,3.8,,3.9
1139353,1320757,ONR,B211,7/29/2008,23:01:00,2.4,24.8,350,8.03,8.29,3.5,,3.7
1139355,1320760,ONR,B211,7/30/2008,1:01:00,2.4,24.82,351,8,8.2,3,,3.4
1139358,1320763,ONR,B211,7/30/2008,3:01:00,2.4,24.95,351,8.04,8.38,2.5,,3.2
1139360,1320765,ONR,B211,7/30/2008,5:01:00,2.4,24.91,349,8.14,8.75,3.2,,3.4
1139362,1320767,ONR,B211,7/30/2008,7:01:00,2.4,24.78,353,8.05,8.33,3.8,,3
1139364,1320768,ONR,B211,7/30/2008,9:01:00,2.4,24.78,353,8.12,8.52,2.9,,3.6
1140271,1321702,ONR,B211,7/30/2008,11:01:00,2.4,24.82,352,8.18,8.71,2.9,,3.9
1140273,1321704,ONR,B211,7/30/2008,13:01:00,2.4,24.86,352,8.18,8.74,2.7,,3.4
1140275,1321706,ONR,B211,7/30/2008,15:01:00,2.4,24.98,347,8.32,9.31,3,,4.3
1140277,1321708,ONR,B211,7/30/2008,17:01:00,2.4,25.04,348,8.29,9.2,3.3,,3.8
1140279,1321710,ONR,B211,7/30/2008,19:01:00,2.3,24.95,349,8.17,8.79,2.7,,4
1140281,1321712,ONR,B211,7/30/2008,21:01:00,2.3,24.86,353,8.08,8.47,3.8,,4.5
1140283,1321714,ONR,B211,7/30/2008,23:01:00,2.4,24.81,355,8.07,8.46,3.8,,4.5
1140286,1321717,ONR,B211,7/31/2008,1:01:00,2.3,24.84,353,8.12,8.57,3.6,,4.2
1140288,1321719,ONR,B211,7/31/2008,3:01:00,2.3,24.79,346,8.2,8.85,3.7,,3.8
1140290,1321721,ONR,B211,7/31/2008,5:01:00,2.3,24.67,344,8.18,8.72,4.5,,3.1
1140292,1321723,ONR,B211,7/31/2008,7:01:00,2.3,24.6,358,8.06,8.29,4.3,,3.3
1140294,1321725,ONR,B211,7/31/2008,9:01:00,2.4,24.59,355,8,8.05,3.7,,3.6
1140665,1322116,ONR,B211,7/31/2008,11:01:00,2.3,24.65,350,8.09,8.43,3.3,,4.1
1140668,1322119,ONR,B211,7/31/2008,13:01:00,2.4,24.65,352,8.07,8.38,3.3,,3.7
1140670,1322121,ONR,B211,7/31/2008,15:01:00,2.3,24.7,345,8.1,8.6,3.2,,4.8
1140672,1322123,ONR,B211,7/31/2008,17:01:00,2.3,24.75,345,8.16,8.96,3.5,,3.2
1140674,1322125,ONR,B211,7/31/2008,19:01:00,2.3,24.89,348,8.14,8.91,3.5,,3.4
1140676,1322127,ONR,B211,7/31/2008,21:01:00,2.3,24.87,352,8.12,8.72,3.2,,3.3
1140677,1322128,ONR,B211,7/31/2008,23:01:00,2.4,24.74,362,7.94,7.94,2.8,,3.6
1140681,1322132,ONR,B211,8/1/2008,1:01:00,2.4,24.75,366,7.94,8.05,2.5,,3.5
1140683,1322134,ONR,B211,8/1/2008,3:01:00,2.4,24.81,355,8.06,8.28,2.8,,4
1140685,1322136,ONR,B211,8/1/2008,5:01:00,2.4,24.75,355,8.1,8.59,3.9,,3.8
1140687,1322138,ONR,B211,8/1/2008,7:01:00,2.4,24.63,360,8.02,8.18,4.1,,3.4
1140688,1322139,ONR,B211,8/1/2008,9:01:00,2.4,24.59,356,8.06,8.33,3.8,,3.6
1141394,1322829,ONR,B211,8/1/2008,11:01:00,2.4,24.65,356,8.14,8.89,5.2,,3.5
1141395,1322830,ONR,B211,8/1/2008,13:01:00,2.4,24.73,353,8.25,9.35,4.1,,4.8
1141396,1322832,ONR,B211,8/1/2008,15:01:00,2.4,24.7,358,8.13,8.87,3,,3.7
1141398,1322833,ONR,B211,8/1/2008,17:01:00,2.4,24.78,357,8.21,9.14,4.4,,3.7
1141400,1322836,ONR,B211,8/1/2008,19:01:00,2.4,25.15,354,8.3,9.72,4.7,,4.3
1141402,1322837,ONR,B211,8/1/2008,21:01:00,2.4,24.98,359,8.2,9.47,5.4,,3.7
1141405,1322839,ONR,B211,8/1/2008,23:01:00,2.4,24.96,368,8.04,8.83,3.5,,3.7
1141407,1322842,ONR,B211,8/2/2008,1:01:00,2.4,24.89,373,7.94,8.58,5.4,,4.1
1141408,1322843,ONR,B211,8/2/2008,3:01:00,2.4,25,370,7.95,8.47,3.7,,4.6
1141409,1322845,ONR,B211,8/2/2008,5:01:00,2.4,25.11,356,8.14,9.09,3,,4.6
1141412,1322846,ONR,B211,8/2/2008,7:01:00,2.4,25.1,353,8.18,9.06,3,,4.6
1141413,1322848,ONR,B211,8/2/2008,9:01:00,2.4,25.01,351,8.14,8.84,4.1,,3.9
1141813,1323218,ONR,B211,8/2/2008,11:01:00,2.4,25.01,349,8.22,9.03,4.3,,4.4
1141814,1323219,ONR,B211,8/2/2008,13:01:00,2.4,25.03,348,8.22,9.17,4.2,,3.5
1141815,1323220,ONR,B211,8/2/2008,15:01:00,2.4,25.06,347,8.27,9.39,5.4,,5
1141816,1323221,ONR,B211,8/2/2008,17:01:00,2.4,25.05,353,8.29,9.37,5.3,,4.9
1141817,1323222,ONR,B211,8/2/2008,19:01:00,2.4,25.08,347,8.21,9.18,4.6,,4.3
1141818,1323223,ONR,B211,8/2/2008,21:01:00,2.4,24.77,369,7.98,8.67,2.8,,4.1
1141819,1323224,ONR,B211,8/2/2008,23:01:00,2.4,24.87,351,8.14,8.93,4.3,,4.4
1141820,1323225,ONR,B211,8/3/2008,1:01:00,2.4,24.75,353,8.1,8.74,4.3,,4.4
1141821,1323226,ONR,B211,8/3/2008,3:01:00,2.4,24.57,356,8,8.43,4.6,,4.9
1141822,1323227,ONR,B211,8/3/2008,5:01:00,2.4,24.48,359,7.89,8.1,3.9,,3.9
1141823,1323228,ONR,B211,8/3/2008,7:01:00,2.4,24.4,364,7.82,7.91,4.1,,4.2
1141824,1323229,ONR,B211,8/3/2008,9:01:00,2.4,24.37,365,7.86,7.99,5.3,,3.9
1142383,1323753,ONR,B211,8/3/2008,11:01:00,2.4,24.46,361,7.91,8.31,4,,4.8
1142386,1323756,ONR,B211,8/3/2008,13:01:00,2.4,24.44,359,7.91,8.35,5,,3
1142388,1323758,ONR,B211,8/3/2008,15:01:00,2.4,24.54,359,7.93,8.35,3.4,,9.5
1142389,1323759,ONR,B211,8/3/2008,17:01:00,2.4,24.72,356,8.03,8.79,3.3,,3.4
1142392,1323761,ONR,B211,8/3/2008,19:01:00,2.4,24.61,361,7.94,8.43,4.1,,6
1142394,1323764,ONR,B211,8/3/2008,21:01:00,2.4,24.59,364,7.9,8.26,3.1,,3.8
1142395,1323765,ONR,B211,8/3/2008,23:01:00,2.4,24.59,367,7.84,8.16,4,,4
1142400,1323770,ONR,B211,8/4/2008,1:01:00,2.4,24.63,364,8.01,8.66,3.6,,3.5
1142402,1323772,ONR,B211,8/4/2008,3:01:00,2.4,24.52,365,7.98,8.52,4.4,,3.7
1142404,1323774,ONR,B211,8/4/2008,5:01:00,2.4,24.44,370,7.86,8.2,3.5,,4.3
1142405,1323775,ONR,B211,8/4/2008,7:01:00,2.5,24.36,370,7.84,8.09,4.2,,4.7
1142406,1323776,ONR,B211,8/4/2008,9:01:00,2.5,24.32,369,7.85,8.09,7.1,,3.9
1143147,1324443,ONR,B211,8/4/2008,11:01:00,2.5,24.35,366,7.9,8.3,5.5,,4.2
1143149,1324445,ONR,B211,8/4/2008,13:01:00,2.5,24.39,362,7.96,8.54,4.2,,4.8
1143150,1324446,ONR,B211,8/4/2008,15:01:00,2.5,24.35,360,7.94,8.29,4,,2.7
1143153,1324449,ONR,B211,8/4/2008,17:01:00,2.5,24.51,360,8.09,8.68,5.2,,3.9
1143155,1324451,ONR,B211,8/4/2008,19:01:00,2.5,24.51,352,8.07,8.77,6.4,,3.9
1143157,1324453,ONR,B211,8/4/2008,21:01:00,2.5,24.54,352,8.07,8.8,6.8,,4
1143159,1324455,ONR,B211,8/4/2008,23:01:00,2.5,24.43,357,7.91,8.22,3.9,,4.5
1143163,1324459,ONR,B211,8/5/2008,1:01:00,2.5,24.44,362,7.9,8.13,3.4,,4.3
1143165,1324461,ONR,B211,8/5/2008,3:01:00,2.5,24.53,355,8.02,8.35,3.8,,4.3
1143167,1324463,ONR,B211,8/5/2008,5:01:00,2.5,24.38,353,8,8.6,4.2,,4.1
1143168,1324464,ONR,B211,8/5/2008,7:01:00,2.5,24.23,357,7.9,8.28,4.2,,3.7
1143170,1324465,ONR,B211,8/5/2008,9:01:00,2.5,24.21,358,7.89,8.18,3.3,,4.1
1143888,1325227,ONR,B211,8/5/2008,11:01:00,2.5,24.3,356,7.99,8.54,4.4,,4.3
1143889,1325228,ONR,B211,8/5/2008,13:01:00,2.4,24.43,350,8.27,9.39,3.1,,4.4
1143890,1325229,ONR,B211,8/5/2008,15:01:00,2.3,24.59,348,8.37,9.6,5.4,,4.3
1143891,1325230,ONR,B211,8/5/2008,17:01:00,2.3,24.59,343,8.38,9.8,5.9,,4.5
1143892,1325231,ONR,B211,8/5/2008,19:01:00,2.3,24.48,344,8.12,8.85,6.5,,5.3
1143893,1325232,ONR,B211,8/5/2008,21:01:00,2.3,24.58,345,8.22,8.95,5.1,,5.3
1143894,1325233,ONR,B211,8/5/2008,23:01:00,2.3,24.52,350,8.14,8.68,3.7,,4.9
1143895,1325234,ONR,B211,8/6/2008,1:01:00,2.3,24.43,353,8.08,8.46,2.9,,3.7
1143896,1325235,ONR,B211,8/6/2008,3:01:00,2.3,24.49,353,8.07,8.46,3.4,,4.4
1143897,1325236,ONR,B211,8/6/2008,5:01:00,2.3,24.54,353,8,8.13,2.6,,4.3
1143898,1325237,ONR,B211,8/6/2008,7:01:00,2.3,24.58,347,7.85,8.18,3.1,,4.7
1143899,1325238,ONR,B211,8/6/2008,9:01:00,2.3,24.47,354,7.91,7.93,2.8,,3.1
